,open,high,low,close,adjclose,volume,ticker
1985-02-08,1.601043701171875,1.615868091583252,1.5961021184921265,1.605985164642334,0.5384883284568787,11967500,PFE
1985-02-11,1.610926628112793,1.610926628112793,1.5862191915512085,1.5911606550216675,0.5335178375244141,8039100,PFE
1985-02-12,1.5862191915512085,1.5911606550216675,1.571394681930542,1.5812777280807495,0.5302039384841919,7166400,PFE
1985-02-13,1.576336145401001,1.5812777280807495,1.566453218460083,1.5812777280807495,0.5302039384841919,22063200,PFE
1985-02-14,1.5812777280807495,1.5862191915512085,1.5565701723098755,1.571394681930542,0.5268900394439697,20494800,PFE
1985-02-15,1.576336145401001,1.5812777280807495,1.561511754989624,1.576336145401001,0.5285470485687256,14717200,PFE
1985-02-19,1.576336145401001,1.5961021184921265,1.561511754989624,1.5862191915512085,0.531860888004303,17173500,PFE
1985-02-20,1.576336145401001,1.576336145401001,1.53680419921875,1.5516287088394165,0.520263135433197,16718100,PFE
1985-02-21,1.5417457818984985,1.5516287088394165,1.526921272277832,1.53680419921875,0.5152921080589294,9845200,PFE
1985-02-22,1.5466872453689575,1.5516287088394165,1.5120967626571655,1.5170382261276245,0.5086645483970642,9673200,PFE
1985-02-25,1.5120967626571655,1.5120967626571655,1.487389326095581,1.5071552991867065,0.5053508281707764,9718700,PFE
1985-02-26,1.5022138357162476,1.576336145401001,1.497272253036499,1.521979808807373,0.510321319103241,15104200,PFE
1985-02-27,1.561511754989624,1.566453218460083,1.5466872453689575,1.5565701723098755,0.5219197273254395,15238300,PFE
1985-02-28,1.5862191915512085,1.605985164642334,1.5812777280807495,1.5911606550216675,0.5335178375244141,34554300,PFE
1985-03-01,1.605985164642334,1.660341501235962,1.5862191915512085,1.655400037765503,0.5550574660301208,36021500,PFE
1985-03-04,1.660341501235962,1.6702245473861694,1.6306926012039185,1.6405755281448364,0.5500866174697876,13454900,PFE
1985-03-05,1.650458574295044,1.655400037765503,1.6257511377334595,1.6306926012039185,0.546772837638855,11600700,PFE
1985-03-06,1.6306926012039185,1.6306926012039185,1.605985164642334,1.615868091583252,0.5418024063110352,9002800,PFE
1985-03-07,1.605985164642334,1.6356340646743774,1.5911606550216675,1.620809555053711,0.5434590578079224,6394800,PFE
1985-03-08,1.6306926012039185,1.6306926012039185,1.601043701171875,1.601043701171875,0.536831796169281,5036400,PFE
1985-03-11,1.5961021184921265,1.620809555053711,1.566453218460083,1.566453218460083,0.5252333283424377,11408500,PFE
1985-03-12,1.566453218460083,1.5911606550216675,1.566453218460083,1.5862191915512085,0.531860888004303,10649600,PFE
1985-03-13,1.576336145401001,1.5961021184921265,1.576336145401001,1.5911606550216675,0.5335178375244141,9825000,PFE
1985-03-14,1.5862191915512085,1.601043701171875,1.5862191915512085,1.5911606550216675,0.5335178375244141,12453200,PFE
1985-03-15,1.5911606550216675,1.5961021184921265,1.571394681930542,1.5812777280807495,0.5302039384841919,20671900,PFE
1985-03-18,1.5812777280807495,1.5961021184921265,1.566453218460083,1.5862191915512085,0.531860888004303,8957300,PFE
1985-03-19,1.5961021184921265,1.650458574295044,1.5911606550216675,1.645517110824585,0.5517436265945435,12119300,PFE
1985-03-20,1.650458574295044,1.650458574295044,1.6257511377334595,1.6306926012039185,0.546772837638855,11939700,PFE
1985-03-21,1.6356340646743774,1.685049057006836,1.6306926012039185,1.6702245473861694,0.5600283741950989,18321900,PFE
1985-03-22,1.6801074743270874,1.6801074743270874,1.650458574295044,1.6702245473861694,0.5600283741950989,11648800,PFE
1985-03-25,1.6652830839157104,1.6702245473861694,1.645517110824585,1.650458574295044,0.553400456905365,7657100,PFE
1985-03-26,1.660341501235962,1.685049057006836,1.645517110824585,1.6751660108566284,0.5616850256919861,14353000,PFE
1985-03-27,1.689990520477295,1.7344639301300049,1.689990520477295,1.7196394205093384,0.576596736907959,12809900,PFE
1985-03-28,1.724581003189087,1.729522466659546,1.689990520477295,1.694931983947754,0.5683123469352722,8631000,PFE
1985-03-29,1.699873447418213,1.7097564935684204,1.689990520477295,1.694931983947754,0.5683123469352722,6850200,PFE
1985-04-01,1.694931983947754,1.7048150300979614,1.694931983947754,1.7048150300979614,0.5716259479522705,8132700,PFE
1985-04-02,1.7048150300979614,1.7048150300979614,1.685049057006836,1.689990520477295,0.566655695438385,6786900,PFE
1985-04-03,1.689990520477295,1.699873447418213,1.6751660108566284,1.699873447418213,0.5699694752693176,8537400,PFE
1985-04-04,1.694931983947754,1.7048150300979614,1.6801074743270874,1.7048150300979614,0.5716259479522705,3888000,PFE
1985-04-08,1.7048150300979614,1.7146979570388794,1.699873447418213,1.7097564935684204,0.5732830762863159,3910800,PFE
1985-04-09,1.7146979570388794,1.7146979570388794,1.685049057006836,1.689990520477295,0.566655695438385,5570200,PFE
1985-04-10,1.699873447418213,1.699873447418213,1.6702245473861694,1.6751660108566284,0.5616850256919861,5395600,PFE
1985-04-11,1.685049057006836,1.689990520477295,1.6751660108566284,1.6801074743270874,0.5633418560028076,9880600,PFE
1985-04-12,1.6751660108566284,1.6801074743270874,1.655400037765503,1.660341501235962,0.5567141771316528,4806200,PFE
1985-04-15,1.6652830839157104,1.694931983947754,1.650458574295044,1.694931983947754,0.5683123469352722,10515500,PFE
1985-04-16,1.7097564935684204,1.729522466659546,1.699873447418213,1.724581003189087,0.5782538056373596,22316100,PFE
1985-04-17,1.7394053936004639,1.7690544128417969,1.7344639301300049,1.7542299032211304,0.5881949663162231,17644000,PFE
1985-04-18,1.7789373397827148,1.7789373397827148,1.7591713666915894,1.7591713666915894,0.5898520946502686,14277100,PFE
1985-04-19,1.7542299032211304,1.7690544128417969,1.7492884397506714,1.7690544128417969,0.5931661128997803,6058400,PFE
1985-04-22,1.7789373397827148,1.7789373397827148,1.7492884397506714,1.764112949371338,0.5915088057518005,9116700,PFE
1985-04-23,1.7542299032211304,1.7789373397827148,1.7492884397506714,1.7690544128417969,0.5931661128997803,11628600,PFE
1985-04-24,1.7690544128417969,1.7838789224624634,1.764112949371338,1.7789373397827148,0.5964798927307129,9979300,PFE
1985-04-25,1.7690544128417969,1.7690544128417969,1.724581003189087,1.7591713666915894,0.5898520946502686,23110400,PFE
1985-04-26,1.764112949371338,1.764112949371338,1.7394053936004639,1.7443469762802124,0.584881603717804,8754900,PFE
1985-04-29,1.7492884397506714,1.7690544128417969,1.7492884397506714,1.7542299032211304,0.5881949663162231,9819900,PFE
1985-04-30,1.7492884397506714,1.7591713666915894,1.7344639301300049,1.7591713666915894,0.5898520946502686,14669200,PFE
1985-05-01,1.764112949371338,1.764112949371338,1.7196394205093384,1.7196394205093384,0.576596736907959,6809700,PFE
1985-05-02,1.7196394205093384,1.7443469762802124,1.7196394205093384,1.7443469762802124,0.584881603717804,4302800,PFE
1985-05-03,1.7492884397506714,1.7739958763122559,1.7492884397506714,1.7739958763122559,0.5948225855827332,10396700,PFE
1985-05-06,1.7739958763122559,1.7888203859329224,1.7591713666915894,1.7591713666915894,0.5898520946502686,6875500,PFE
1985-05-07,1.7690544128417969,1.7838789224624634,1.764112949371338,1.7838789224624634,0.5981364250183105,9162200,PFE
1985-05-08,1.7789373397827148,1.7987033128738403,1.7690544128417969,1.7987033128738403,0.6031071543693542,13993700,PFE
1985-05-09,1.7937618494033813,1.8135278224945068,1.7937618494033813,1.8085863590240479,0.6064210534095764,17110200,PFE
1985-05-10,1.8283523321151733,1.8678842782974243,1.8234108686447144,1.8530597686767578,0.6213328242301941,22384400,PFE
1985-05-13,1.8580012321472168,1.8728257417678833,1.8530597686767578,1.8580012321472168,0.62298983335495,15559600,PFE
1985-05-14,1.8678842782974243,1.8728257417678833,1.8481183052062988,1.8629428148269653,0.6246468424797058,13222200,PFE
1985-05-15,1.8530597686767578,1.8925917148590088,1.8530597686767578,1.8827087879180908,0.6312741041183472,12718800,PFE
1985-05-16,1.8925917148590088,1.8975331783294678,1.8827087879180908,1.8827087879180908,0.6312741041183472,6116600,PFE
1985-05-17,1.8876502513885498,1.9321236610412598,1.8777672052383423,1.9172991514205933,0.6428720355033875,12169900,PFE
1985-05-20,1.9617725610733032,1.9716556072235107,1.9271821975708008,1.9617725610733032,0.6628422141075134,25296000,PFE
1985-05-21,1.9568310976028442,1.9815385341644287,1.9518896341323853,1.9667141437530518,0.664512038230896,13465100,PFE
1985-05-22,1.9667141437530518,2.0111875534057617,1.9518896341323853,2.0013046264648438,0.6761996150016785,23272300,PFE
1985-05-23,1.9914215803146362,2.0013046264648438,1.9667141437530518,1.9667141437530518,0.664512038230896,11155500,PFE
1985-05-24,1.9667141437530518,1.9667141437530518,1.9321236610412598,1.9420065879821777,0.6561633944511414,7515400,PFE
1985-05-28,1.9568310976028442,1.9716556072235107,1.9074162244796753,1.9222406148910522,0.6494854688644409,10803900,PFE
1985-05-29,1.9123576879501343,1.9271821975708008,1.8777672052383423,1.9222406148910522,0.6494854688644409,17537700,PFE
1985-05-30,1.9222406148910522,1.9568310976028442,1.9172991514205933,1.9321236610412598,0.6528246998786926,13745800,PFE
1985-05-31,1.9370651245117188,1.9914215803146362,1.9271821975708008,1.9765970706939697,0.6678512096405029,20527700,PFE
1985-06-03,1.9864801168441772,1.9963630437850952,1.9469481706619263,1.9617725610733032,0.6628422141075134,12825100,PFE
1985-06-04,1.9568310976028442,1.9617725610733032,1.9222406148910522,1.9469481706619263,0.6578333377838135,9708600,PFE
1985-06-05,1.9469481706619263,1.9518896341323853,1.8777672052383423,1.8777672052383423,0.6344584226608276,26560800,PFE
1985-06-06,1.8580012321472168,1.9172991514205933,1.8530597686767578,1.9123576879501343,0.6461458802223206,15089100,PFE
1985-06-07,1.9172991514205933,1.9222406148910522,1.8975331783294678,1.9074162244796753,0.6444764137268066,11621000,PFE
1985-06-10,1.9074162244796753,1.9420065879821777,1.8975331783294678,1.9370651245117188,0.6544939875602722,6979200,PFE
1985-06-11,1.9469481706619263,1.9518896341323853,1.8975331783294678,1.9074162244796753,0.6444764137268066,10667300,PFE
1985-06-12,1.9123576879501343,1.9123576879501343,1.8728257417678833,1.8728257417678833,0.632789134979248,7717800,PFE
1985-06-13,1.8728257417678833,1.8925917148590088,1.8678842782974243,1.8827087879180908,0.6361280679702759,16500600,PFE
1985-06-14,1.8975331783294678,1.8975331783294678,1.8728257417678833,1.8925917148590088,0.6394677758216858,10877300,PFE
1985-06-17,1.8975331783294678,1.9172991514205933,1.8827087879180908,1.9123576879501343,0.6461458802223206,4760700,PFE
1985-06-18,1.9222406148910522,1.9370651245117188,1.9024746417999268,1.9271821975708008,0.6511546969413757,9620100,PFE
1985-06-19,1.9271821975708008,1.9420065879821777,1.9222406148910522,1.9271821975708008,0.6511546969413757,9539100,PFE
1985-06-20,1.9321236610412598,1.9370651245117188,1.8975331783294678,1.9222406148910522,0.6494854688644409,7105600,PFE
1985-06-21,1.9222406148910522,1.9518896341323853,1.9222406148910522,1.9518896341323853,0.6595028042793274,10528200,PFE
1985-06-24,1.9370651245117188,1.9667141437530518,1.9271821975708008,1.9667141437530518,0.664512038230896,6483400,PFE
1985-06-25,1.9568310976028442,1.9765970706939697,1.9518896341323853,1.9667141437530518,0.664512038230896,8476700,PFE
1985-06-26,1.9716556072235107,1.9815385341644287,1.9568310976028442,1.9716556072235107,0.6661816239356995,5340000,PFE
1985-06-27,1.9914215803146362,2.0260119438171387,1.9667141437530518,1.9914215803146362,0.6728602051734924,20800900,PFE
1985-06-28,1.9864801168441772,1.9864801168441772,1.9420065879821777,1.9568310976028442,0.6611724495887756,5934400,PFE
1985-07-01,1.9518896341323853,1.9568310976028442,1.9123576879501343,1.9370651245117188,0.6544939875602722,4793600,PFE
1985-07-02,1.9321236610412598,1.9321236610412598,1.9024746417999268,1.9074162244796753,0.6444764137268066,9830000,PFE
1985-07-03,1.9172991514205933,1.9172991514205933,1.8777672052383423,1.9123576879501343,0.6461458802223206,5896500,PFE
1985-07-05,1.9222406148910522,1.9370651245117188,1.9123576879501343,1.9222406148910522,0.6494854688644409,3503500,PFE
1985-07-08,1.9321236610412598,1.9321236610412598,1.8925917148590088,1.9074162244796753,0.6444764137268066,11345300,PFE
1985-07-09,1.9172991514205933,1.9370651245117188,1.9024746417999268,1.9321236610412598,0.6528246998786926,14537600,PFE
1985-07-10,1.9469481706619263,2.0358951091766357,1.9420065879821777,2.0358951091766357,0.6878867745399475,22680400,PFE
1985-07-11,2.0358951091766357,2.0803685188293457,2.0111875534057617,2.0655438899993896,0.6979044079780579,25953700,PFE
1985-07-12,2.0803685188293457,2.0853099822998047,2.0556609630584717,2.0556609630584717,0.6945654153823853,8638600,PFE
1985-07-15,2.0606024265289307,2.1001343727111816,2.0457780361175537,2.0754270553588867,0.7012434601783752,9782000,PFE
1985-07-16,2.0803685188293457,2.0951929092407227,2.0754270553588867,2.0853099822998047,0.704582929611206,12594900,PFE
1985-07-17,2.1199004650115967,2.1248419284820557,2.0853099822998047,2.0853099822998047,0.704582929611206,15134600,PFE
1985-07-18,2.0754270553588867,2.0803685188293457,2.0507194995880127,2.0556609630584717,0.6945654153823853,12162300,PFE
1985-07-19,2.0556609630584717,2.0655438899993896,2.0457780361175537,2.0556609630584717,0.6945654153823853,4872000,PFE
1985-07-22,2.0606024265289307,2.0606024265289307,2.0358951091766357,2.0408365726470947,0.6895560622215271,5221100,PFE
1985-07-23,2.0358951091766357,2.0457780361175537,2.0161290168762207,2.0309534072875977,0.686217188835144,13181700,PFE
1985-07-24,2.0408365726470947,2.0457780361175537,1.9914215803146362,2.0013046264648438,0.6761996150016785,8178200,PFE
1985-07-25,1.9914215803146362,2.0013046264648438,1.9469481706619263,1.9765970706939697,0.6678512096405029,7942900,PFE
1985-07-26,1.9617725610733032,1.9864801168441772,1.9568310976028442,1.9617725610733032,0.6677849292755127,4464700,PFE
1985-07-29,1.9667141437530518,1.9716556072235107,1.8678842782974243,1.8678842782974243,0.6358255743980408,18749400,PFE
1985-07-30,1.8777672052383423,1.9024746417999268,1.8777672052383423,1.8876502513885498,0.6425538063049316,11959900,PFE
1985-07-31,1.8827087879180908,1.9172991514205933,1.8827087879180908,1.9074162244796753,0.6492820978164673,10917800,PFE
1985-08-01,1.9172991514205933,1.9568310976028442,1.9074162244796753,1.9518896341323853,0.6644204258918762,12306500,PFE
1985-08-02,1.9469481706619263,1.9518896341323853,1.9370651245117188,1.9469481706619263,0.662738561630249,3893100,PFE
1985-08-05,1.9420065879821777,1.9568310976028442,1.9321236610412598,1.9568310976028442,0.6661027669906616,6870400,PFE
1985-08-06,1.9617725610733032,1.9667141437530518,1.8678842782974243,1.8827087879180908,0.6408717632293701,11522300,PFE
1985-08-07,1.8827087879180908,1.9172991514205933,1.8777672052383423,1.8975331783294678,0.6459179520606995,9255800,PFE
1985-08-08,1.8975331783294678,1.9370651245117188,1.8925917148590088,1.9172991514205933,0.652646005153656,7201800,PFE
1985-08-09,1.9271821975708008,1.9321236610412598,1.9024746417999268,1.9271821975708008,0.6560105085372925,9536600,PFE
1985-08-12,1.9321236610412598,1.9518896341323853,1.9271821975708008,1.9420065879821777,0.6610568165779114,5598000,PFE
1985-08-13,1.9469481706619263,1.9617725610733032,1.9271821975708008,1.9420065879821777,0.6610568165779114,8102300,PFE
1985-08-14,1.9518896341323853,1.9518896341323853,1.9172991514205933,1.9321236610412598,0.6576923727989197,4664600,PFE
1985-08-15,1.9370651245117188,1.9420065879821777,1.9024746417999268,1.9074162244796753,0.6492820978164673,6703400,PFE
1985-08-16,1.9024746417999268,1.9172991514205933,1.8925917148590088,1.8975331783294678,0.6459179520606995,5345000,PFE
1985-08-19,1.9074162244796753,1.9172991514205933,1.8975331783294678,1.8975331783294678,0.6459179520606995,5271700,PFE
1985-08-20,1.9024746417999268,1.9321236610412598,1.8975331783294678,1.9321236610412598,0.6576923727989197,23854100,PFE
1985-08-21,1.9420065879821777,1.9617725610733032,1.9321236610412598,1.9617725610733032,0.6677849292755127,12357100,PFE
1985-08-22,1.9667141437530518,1.9667141437530518,1.9123576879501343,1.9172991514205933,0.652646005153656,5830700,PFE
1985-08-23,1.9172991514205933,1.9222406148910522,1.8678842782974243,1.8876502513885498,0.6425538063049316,10070300,PFE
1985-08-26,1.8678842782974243,1.8728257417678833,1.8481183052062988,1.8629428148269653,0.6341432332992554,7282700,PFE
1985-08-27,1.8728257417678833,1.8975331783294678,1.8580012321472168,1.8975331783294678,0.6459179520606995,10239800,PFE
1985-08-28,1.8975331783294678,1.9123576879501343,1.8925917148590088,1.9074162244796753,0.6492820978164673,3624900,PFE
1985-08-29,1.9123576879501343,1.9172991514205933,1.8975331783294678,1.9074162244796753,0.6492820978164673,3566700,PFE
1985-08-30,1.9024746417999268,1.9074162244796753,1.8728257417678833,1.9024746417999268,0.6475998759269714,5302000,PFE
1985-09-03,1.9074162244796753,1.9074162244796753,1.8777672052383423,1.8925917148590088,0.6442356705665588,2377800,PFE
1985-09-04,1.8876502513885498,1.8925917148590088,1.8580012321472168,1.8678842782974243,0.6358255743980408,6364500,PFE
1985-09-05,1.8777672052383423,1.9024746417999268,1.8777672052383423,1.8925917148590088,0.6442356705665588,21268900,PFE
1985-09-06,1.9024746417999268,1.9271821975708008,1.9024746417999268,1.9172991514205933,0.652646005153656,6683200,PFE
1985-09-09,1.9271821975708008,1.9370651245117188,1.9074162244796753,1.9123576879501343,0.6509643197059631,6513700,PFE
1985-09-10,1.9123576879501343,1.9172991514205933,1.8777672052383423,1.8777672052383423,0.6391891837120056,5236300,PFE
1985-09-11,1.8827087879180908,1.8827087879180908,1.8332937955856323,1.8481183052062988,0.6290972828865051,5815600,PFE
1985-09-12,1.8530597686767578,1.8629428148269653,1.8135278224945068,1.8135278224945068,0.6173226833343506,6637700,PFE
1985-09-13,1.8234108686447144,1.8332937955856323,1.7838789224624634,1.7987033128738403,0.6122760772705078,9663100,PFE
1985-09-16,1.8085863590240479,1.8085863590240479,1.7937618494033813,1.8036448955535889,0.6139582991600037,3280900,PFE
1985-09-17,1.7987033128738403,1.8036448955535889,1.764112949371338,1.7690544128417969,0.6021841168403625,8537400,PFE
1985-09-18,1.764112949371338,1.7739958763122559,1.7443469762802124,1.7591713666915894,0.5988195538520813,15003100,PFE
1985-09-19,1.7591713666915894,1.8036448955535889,1.7394053936004639,1.7789373397827148,0.605548083782196,17163300,PFE
1985-09-20,1.7937618494033813,1.8036448955535889,1.7888203859329224,1.7888203859329224,0.6089127063751221,19475400,PFE
1985-09-23,1.8580012321472168,1.8678842782974243,1.8332937955856323,1.8678842782974243,0.6358255743980408,25953700,PFE
1985-09-24,1.8777672052383423,1.8975331783294678,1.8431768417358398,1.8431768417358398,0.6274151802062988,18691200,PFE
1985-09-25,1.8481183052062988,1.8530597686767578,1.8184692859649658,1.8382352590560913,0.6257328987121582,10978500,PFE
1985-09-26,1.8283523321151733,1.8530597686767578,1.8184692859649658,1.8530597686767578,0.6307791471481323,5436100,PFE
1985-09-30,1.8728257417678833,1.8777672052383423,1.8580012321472168,1.8728257417678833,0.6375073790550232,7588800,PFE
1985-10-01,1.8777672052383423,1.9370651245117188,1.8728257417678833,1.9370651245117188,0.6593747138977051,8347700,PFE
1985-10-02,1.9370651245117188,1.9370651245117188,1.8580012321472168,1.8728257417678833,0.6375073790550232,25801900,PFE
1985-10-03,1.8678842782974243,1.8678842782974243,1.8332937955856323,1.8678842782974243,0.6358255743980408,8160500,PFE
1985-10-04,1.8382352590560913,1.8678842782974243,1.8234108686447144,1.8481183052062988,0.6290972828865051,10373900,PFE
1985-10-07,1.8332937955856323,1.8332937955856323,1.8036448955535889,1.8085863590240479,0.6156405806541443,8238900,PFE
1985-10-08,1.8036448955535889,1.8085863590240479,1.7542299032211304,1.8085863590240479,0.6156405806541443,17365700,PFE
1985-10-09,1.7888203859329224,1.8085863590240479,1.7789373397827148,1.7937618494033813,0.6105943918228149,9948900,PFE
1985-10-10,1.7987033128738403,1.8036448955535889,1.7591713666915894,1.7690544128417969,0.6021841168403625,16255200,PFE
1985-10-11,1.7690544128417969,1.8135278224945068,1.7690544128417969,1.8135278224945068,0.6173226833343506,8658800,PFE
1985-10-14,1.8184692859649658,1.8184692859649658,1.729522466659546,1.7987033128738403,0.6122760772705078,20641500,PFE
1985-10-15,1.8184692859649658,1.8234108686447144,1.764112949371338,1.7937618494033813,0.6105943918228149,14540100,PFE
1985-10-16,1.7888203859329224,1.8184692859649658,1.7789373397827148,1.8184692859649658,0.619004487991333,15842900,PFE
1985-10-17,1.8135278224945068,1.8184692859649658,1.7591713666915894,1.7789373397827148,0.605548083782196,21787400,PFE
1985-10-18,1.7591713666915894,1.764112949371338,1.7443469762802124,1.7591713666915894,0.5988195538520813,7738000,PFE
1985-10-21,1.764112949371338,1.7888203859329224,1.7591713666915894,1.7888203859329224,0.6089127063751221,5183200,PFE
1985-10-22,1.7888203859329224,1.7987033128738403,1.7739958763122559,1.7739958763122559,0.6038656234741211,7394000,PFE
1985-10-23,1.7838789224624634,1.7937618494033813,1.7690544128417969,1.7888203859329224,0.6089127063751221,5694100,PFE
1985-10-24,1.7888203859329224,1.7888203859329224,1.7690544128417969,1.7789373397827148,0.605548083782196,5754800,PFE
1985-10-25,1.7739958763122559,1.7888203859329224,1.7739958763122559,1.7739958763122559,0.6038656234741211,3581900,PFE
1985-10-28,1.764112949371338,1.7888203859329224,1.764112949371338,1.7789373397827148,0.605548083782196,5600500,PFE
1985-10-29,1.7838789224624634,1.7937618494033813,1.7789373397827148,1.7789373397827148,0.605548083782196,11610900,PFE
1985-10-30,1.7789373397827148,1.8234108686447144,1.7789373397827148,1.8184692859649658,0.619004487991333,20193800,PFE
1985-10-31,1.8234108686447144,1.8382352590560913,1.8085863590240479,1.8085863590240479,0.6156405806541443,15078900,PFE
1985-11-01,1.8135278224945068,1.8678842782974243,1.8135278224945068,1.8678842782974243,0.6358255743980408,14211300,PFE
1985-11-04,1.8629428148269653,1.8827087879180908,1.8580012321472168,1.8629428148269653,0.6341432332992554,8375500,PFE
1985-11-05,1.8678842782974243,1.9172991514205933,1.8629428148269653,1.9074162244796753,0.6492820978164673,9799700,PFE
1985-11-06,1.9172991514205933,1.9172991514205933,1.8876502513885498,1.8975331783294678,0.6459179520606995,16047800,PFE
1985-11-07,1.9024746417999268,1.9271821975708008,1.8925917148590088,1.8975331783294678,0.6459179520606995,15787200,PFE
1985-11-08,1.9024746417999268,1.9321236610412598,1.8925917148590088,1.9271821975708008,0.6560105085372925,8711900,PFE
1985-11-11,1.9271821975708008,1.9568310976028442,1.9222406148910522,1.9568310976028442,0.6661027669906616,12511400,PFE
1985-11-12,1.9765970706939697,1.9963630437850952,1.9667141437530518,1.9815385341644287,0.6745129823684692,21438400,PFE
1985-11-13,1.9716556072235107,1.9864801168441772,1.9667141437530518,1.9765970706939697,0.6728312969207764,10723000,PFE
1985-11-14,1.9716556072235107,1.9815385341644287,1.9617725610733032,1.9765970706939697,0.6728312969207764,10434600,PFE
1985-11-15,1.9617725610733032,1.9765970706939697,1.9469481706619263,1.9617725610733032,0.6727643609046936,11879000,PFE
1985-11-18,1.9568310976028442,1.9864801168441772,1.9568310976028442,1.9864801168441772,0.6812372803688049,14370700,PFE
1985-11-19,1.9914215803146362,2.0013046264648438,1.9716556072235107,1.9815385341644287,0.6795427203178406,10773600,PFE
1985-11-20,1.9914215803146362,1.9914215803146362,1.9864801168441772,1.9914215803146362,0.6829321980476379,5082000,PFE
1985-11-21,2.0013046264648438,2.0408365726470947,1.9963630437850952,2.0358951091766357,0.6981838941574097,11658900,PFE
1985-11-22,2.0408365726470947,2.0655438899993896,1.9815385341644287,1.9963630437850952,0.6846268177032471,22417300,PFE
1985-11-25,2.0013046264648438,2.0013046264648438,1.9765970706939697,1.9963630437850952,0.6846268177032471,7024700,PFE
1985-11-26,2.0062460899353027,2.0655438899993896,2.0013046264648438,2.0408365726470947,0.6998780965805054,11618500,PFE
1985-11-27,2.0457780361175537,2.1149590015411377,2.0408365726470947,2.1050758361816406,0.721908688545227,17962700,PFE
1985-11-29,2.1149590015411377,2.1297833919525146,2.0902514457702637,2.1100172996520996,0.7236031889915466,8970000,PFE
1985-12-02,2.1050758361816406,2.1050758361816406,2.0457780361175537,2.0606024265289307,0.7066571116447449,7495200,PFE
1985-12-03,2.0507194995880127,2.0754270553588867,2.0408365726470947,2.0655438899993896,0.7083515524864197,5317200,PFE
1985-12-04,2.0704853534698486,2.1396663188934326,2.0655438899993896,2.1347248554229736,0.7320759296417236,14251800,PFE
1985-12-05,2.1347248554229736,2.1495492458343506,2.0951929092407227,2.0951929092407227,0.7185195088386536,21177800,PFE
1985-12-06,2.0803685188293457,2.0951929092407227,2.0358951091766357,2.0507194995880127,0.7032676339149475,11780300,PFE
1985-12-09,2.0556609630584717,2.0853099822998047,2.0556609630584717,2.0754270553588867,0.7117407321929932,12195200,PFE
1985-12-10,2.0803685188293457,2.1050758361816406,2.0704853534698486,2.0902514457702637,0.7168247103691101,9212800,PFE
1985-12-11,2.1001343727111816,2.1149590015411377,2.0902514457702637,2.1149590015411377,0.7252974510192871,9192600,PFE
1985-12-12,2.1199004650115967,2.1594324111938477,2.1199004650115967,2.1446077823638916,0.7354649901390076,12109200,PFE
1985-12-13,2.1544909477233887,2.2187302112579346,2.1544909477233887,2.2039058208465576,0.7558008432388306,11598200,PFE
1985-12-16,2.2088472843170166,2.2236716747283936,2.0655438899993896,2.1495492458343506,0.7371600270271301,21420700,PFE
1985-12-17,2.1544909477233887,2.1544909477233887,2.0951929092407227,2.0951929092407227,0.7185195088386536,17975300,PFE
1985-12-18,2.1100172996520996,2.1248419284820557,2.0507194995880127,2.0704853534698486,0.7100462913513184,11269400,PFE
1985-12-19,2.0704853534698486,2.1297833919525146,2.0606024265289307,2.1001343727111816,0.7202134728431702,13821700,PFE
1985-12-20,2.1050758361816406,2.1248419284820557,2.0853099822998047,2.0951929092407227,0.7185195088386536,16288100,PFE
1985-12-23,1.9370651245117188,1.9864801168441772,1.8777672052383423,1.9815385341644287,0.6795427203178406,62911200,PFE
1985-12-24,1.9864801168441772,2.0013046264648438,1.9667141437530518,1.9815385341644287,0.6795427203178406,20044600,PFE
1985-12-26,1.9815385341644287,2.0210704803466797,1.9568310976028442,1.9864801168441772,0.6812372803688049,7849300,PFE
1985-12-27,1.9963630437850952,2.0062460899353027,1.9815385341644287,2.0062460899353027,0.6880162954330444,10723000,PFE
1985-12-30,2.0013046264648438,2.0062460899353027,1.9765970706939697,1.9914215803146362,0.6829321980476379,7449700,PFE
1985-12-31,1.9914215803146362,2.0111875534057617,1.9815385341644287,2.0013046264648438,0.6863215565681458,5969900,PFE
1986-01-02,2.0013046264648438,2.0013046264648438,1.9716556072235107,1.9765970706939697,0.6778485178947449,9422800,PFE
1986-01-03,1.9765970706939697,1.9963630437850952,1.9765970706939697,1.9914215803146362,0.6829321980476379,11461600,PFE
1986-01-06,1.9963630437850952,2.0062460899353027,1.9765970706939697,1.9963630437850952,0.6846268177032471,9771800,PFE
1986-01-07,2.0062460899353027,2.0556609630584717,2.0062460899353027,2.0556609630584717,0.7049626111984253,11438900,PFE
1986-01-08,2.0655438899993896,2.0951929092407227,2.0161290168762207,2.0358951091766357,0.6981838941574097,16126200,PFE
1986-01-09,1.9765970706939697,1.9963630437850952,1.9420065879821777,1.9765970706939697,0.6778485178947449,25801900,PFE
1986-01-10,1.9716556072235107,1.9765970706939697,1.9271821975708008,1.9370651245117188,0.6642916202545166,14299800,PFE
1986-01-13,1.9321236610412598,1.9617725610733032,1.9172991514205933,1.9617725610733032,0.6727643609046936,10884900,PFE
1986-01-14,1.9716556072235107,1.9765970706939697,1.9370651245117188,1.9469481706619263,0.6676802635192871,9172300,PFE
1986-01-15,1.9370651245117188,1.9420065879821777,1.9123576879501343,1.9271821975708008,0.6609020829200745,10566100,PFE
