,open,high,low,close,adjclose,volume,ticker,adjclose_15,true_adjclose_15,buy_profit,sell_profit
1997-10-17,3.6145832538604736,3.65625,3.5208332538604736,3.625,3.625,2534400,AMZN,6.281078,4.479166507720947,2.6560778617858887,0.0
1997-10-21,3.9583332538604736,4.4375,3.8541667461395264,4.427083492279053,4.427083492279053,12096000,AMZN,4.818271,3.9479167461395264,0.0,-0.3911876678466797
1997-10-31,5.364583492279053,5.458333492279053,4.96875,5.083333492279053,5.083333492279053,5026800,AMZN,4.5929246,4.489583492279053,0.0,0.49040889739990234
1997-11-05,4.979166507720947,5.119791507720947,4.875,4.875,4.875,3093600,AMZN,6.872323,4.260416507720947,0.0,-1.9973230361938477
1997-11-07,4.416666507720947,4.640625,4.385416507720947,4.479166507720947,4.479166507720947,2626800,AMZN,6.843076,4.270833492279053,0.0,-2.3639097213745117
1997-11-17,4.229166507720947,4.541666507720947,4.21875,4.375,4.375,7394400,AMZN,5.411305,4.6875,1.0363049507141113,0.0
1997-11-18,4.375,4.479166507720947,4.34375,4.416666507720947,4.416666507720947,1866000,AMZN,5.607563,4.510416507720947,1.1908965110778809,0.0
1997-11-20,4.572916507720947,4.604166507720947,4.510416507720947,4.583333492279053,4.583333492279053,5923200,AMZN,5.9412694,4.541666507720947,0.0,-1.357935905456543
1997-12-02,4.260416507720947,4.302083492279053,4.177083492279053,4.234375,4.234375,1262400,AMZN,6.8552275,4.625,2.620852470397949,0.0
1997-12-04,4.401041507720947,4.552083492279053,4.385416507720947,4.5,4.5,3038400,AMZN,6.9856277,4.520833492279053,2.4856276512145996,0.0
1997-12-16,4.645833492279053,4.645833492279053,4.458333492279053,4.458333492279053,4.458333492279053,1687200,AMZN,6.6281977,4.614583492279053,2.1698641777038574,0.0
1997-12-18,4.354166507720947,4.427083492279053,4.229166507720947,4.291666507720947,4.291666507720947,3204000,AMZN,5.4520717,4.302083492279053,1.160405158996582,0.0
1998-01-08,4.697916507720947,4.703125,4.53125,4.614583492279053,4.614583492279053,6015600,AMZN,5.8040833,4.916666507720946,1.189499855041504,0.0
1998-01-21,4.9375,5.166666507720947,4.875,5.072916507720947,5.072916507720947,8738400,AMZN,4.8018594,5.291666507720947,-0.27105712890625,0.0
1998-01-27,4.817708492279053,4.864583492279053,4.666666507720947,4.75,4.75,4104000,AMZN,5.3049965,5.072916507720947,0.5549964904785156,0.0
1998-02-18,5.145833492279053,5.145833492279053,5.052083492279053,5.072916507720947,5.072916507720947,2971200,AMZN,7.051275,6.635416507720946,1.978358268737793,0.0
1998-02-20,5.229166507720947,5.291666507720947,5.114583492279053,5.270833492279053,5.270833492279053,2703600,AMZN,7.1795707,6.557291507720947,1.9087371826171875,0.0
1998-02-23,5.291666507720947,5.416666507720947,5.208333492279053,5.40625,5.40625,3978000,AMZN,7.4673557,6.583333492279052,2.061105728149414,0.0
1998-02-25,5.46875,5.541666507720947,5.260416507720947,5.489583492279053,5.489583492279053,6745200,AMZN,5.2446623,7.109374999999999,-0.24492120742797852,0.0
1998-03-02,6.322916507720947,6.4375,6.25,6.354166507720947,6.354166507720947,10957200,AMZN,2.2053766,6.984375,-4.148789882659912,0.0
1998-03-03,6.291666507720947,6.3125,5.958333492279053,5.979166507720947,5.979166507720947,8016000,AMZN,3.6438284,7.020833492279052,-2.3353381156921387,0.0
1998-03-10,7.125,7.354166507720947,6.90625,6.92578125,6.92578125,24750000,AMZN,3.172147,7.127604007720947,-3.753634214401245,0.0
1998-03-16,6.630208492279053,6.729166507720947,6.583333492279053,6.583333492279053,6.583333492279053,3312000,AMZN,6.8193,7.385416507720947,0.23596668243408203,0.0
1998-03-20,7.0,7.072916507720947,6.927083492279053,7.0,7.0,6412800,AMZN,8.941998,7.859375,1.9419975280761719,0.0
1998-03-26,6.8125,6.979166507720947,6.625,6.895833492279053,6.895833492279053,7878000,AMZN,8.693874,7.90625,1.7980408668518066,0.0
1998-04-01,7.104166507720947,7.53125,7.002604007720947,7.510416507720947,7.510416507720947,14451600,AMZN,8.181479,6.749999999999999,0.0,-0.6710629463195801
1998-04-09,7.697916507720947,8.0,7.635416507720947,7.9375,7.9375,16034400,AMZN,7.065372,7.875,0.0,0.8721280097961426
1998-04-15,8.166666984558105,8.333333015441895,7.875,8.010416984558105,8.010416984558105,11192400,AMZN,6.418316,7.53125,0.0,1.5921010971069336
1998-04-16,8.010416984558105,8.276041984558105,7.765625,8.208333015441895,8.208333015441895,16244400,AMZN,6.3787594,7.583333492279052,0.0,1.829573631286621
1998-04-23,7.25,7.25,6.708333492279053,6.75,6.75,12253200,AMZN,7.0331798,7.630208492279052,0.28317975997924805,0.0
1998-05-05,7.833333492279053,7.958333492279053,7.760416507720947,7.809895992279053,7.809895992279053,5998800,AMZN,5.3622274,7.21875,0.0,2.4476685523986816
1998-05-06,7.833333492279053,7.833333492279053,7.510416507720947,7.53125,7.53125,7438800,AMZN,8.3987255,7.161458492279053,0.0,-0.8674755096435547
1998-05-07,7.583333492279053,7.75,7.354166507720947,7.583333492279053,7.583333492279053,13887600,AMZN,9.626138,7.34375,0.0,-2.04280424118042
1998-05-15,7.65625,7.708333492279053,7.458333492279053,7.46875,7.46875,4628400,AMZN,11.169847,7.708333492279054,3.701096534729004,0.0
1998-05-20,7.53125,7.625,7.354166507720947,7.385416507720947,7.385416507720947,4048800,AMZN,12.680204,10.416666984558105,5.294787883758545,0.0
1998-05-29,7.15625,7.416666507720947,7.125,7.34375,7.34375,8641200,AMZN,8.604504,12.635416984558105,1.2607536315917969,0.0
1998-06-02,7.270833492279053,7.416666507720947,6.916666507720947,7.28125,7.28125,8201400,AMZN,6.8564897,15.447916984558105,-0.4247603416442871,0.0
1998-06-03,7.479166507720947,7.541666507720947,7.0,7.041666507720947,7.041666507720947,6581400,AMZN,7.89664,16.63541603088379,0.854973316192627,0.0
1998-06-05,7.291666507720947,7.395833492279053,7.1875,7.375,7.375,3427200,AMZN,9.308844,15.708333015441893,1.9338436126708984,0.0
1998-06-08,7.302083492279053,7.71875,7.25,7.708333492279053,7.708333492279053,5463000,AMZN,9.519777,16.45833396911621,1.81144380569458,0.0
1998-06-12,10.583333015441895,10.583333015441895,9.708333015441895,10.166666984558105,10.166666984558105,21655800,AMZN,3.6050084,23.25,-6.561658620834351,0.0
1998-06-18,13.5,13.75,11.958333015441895,12.020833015441895,12.020833015441895,31639800,AMZN,2.0088558,16.58333396911621,-10.011977195739746,0.0
1998-07-02,19.29166603088379,20.91666603088379,18.75,20.66666603088379,20.66666603088379,52279800,AMZN,18.19951,20.70833396911621,-2.4671554565429688,0.0
1998-07-24,21.54166603088379,21.91666603088379,19.5,20.70833396911621,20.70833396911621,28974000,AMZN,22.891602,20.45833396911621,0.0,-2.183267593383789
1998-08-07,18.54166603088379,19.8125,18.22916603088379,19.33333396911621,19.33333396911621,23433000,AMZN,22.213406,17.6484375,0.0,-2.8800716400146484
1998-08-13,21.77083396911621,22.5,21.16666603088379,21.25,21.25,24629400,AMZN,21.252,14.312499999999998,0.0,-0.0020008087158203125
1998-08-20,21.04166603088379,21.625,20.91666603088379,21.52083396911621,21.52083396911621,15886200,AMZN,21.745405,12.677083015441895,0.0,-0.22457122802734375
1998-08-21,21.20833396911621,21.71354103088379,20.54166603088379,21.61458396911621,21.61458396911621,15136200,AMZN,22.154701,12.28125,0.0,-0.5401172637939453
1998-09-17,13.40625,13.916666984558105,12.75,12.833333015441895,12.833333015441895,42457800,AMZN,11.579352,14.364583015441895,-1.2539806365966797,0.0
1998-09-24,17.85416603088379,19.47916603088379,16.91666603088379,17.02083396911621,17.02083396911621,51124200,AMZN,14.015766,16.17708396911621,0.0,3.005067825317383
1998-10-09,15.041666984558105,15.3125,13.958333015441895,15.197916984558105,15.197916984558105,20727000,AMZN,18.026766,21.07291603088379,2.8288488388061523,0.0
1998-10-12,16.1875,16.83333396911621,15.5,15.53125,15.53125,21817200,AMZN,21.673737,21.83333396911621,6.142486572265625,0.0
1998-10-14,15.177083015441895,16.27083396911621,14.958333015441895,15.583333015441895,15.583333015441895,15590400,AMZN,19.547567,21.63541603088379,3.9642343521118164,0.0
1998-10-15,15.708333015441895,16.3125,15.416666984558105,16.17708396911621,16.17708396911621,16971000,AMZN,22.026932,21.41666603088379,5.849847793579102,0.0
1998-10-30,21.10416603088379,21.63541603088379,20.77083396911621,21.07291603088379,21.07291603088379,21182400,AMZN,20.757305,30.10416603088379,-0.3156108856201172,0.0
1998-11-19,28.5,29.25,25.5,25.54166603088379,25.54166603088379,38895600,AMZN,20.663279,37.16666793823242,-4.878387451171875,0.0
1998-11-23,31.8125,36.41666793823242,31.01041603088379,36.33333206176758,36.33333206176758,67781400,AMZN,27.380806,40.45833206176758,-8.952526092529297,0.0
1998-11-25,36.08333206176758,37.25,34.16666793823242,35.05208206176758,35.05208206176758,27522600,AMZN,21.6169,46.125,-13.435182571411133,0.0
1998-12-01,30.91666603088379,34.95833206176758,30.33333396911621,34.91666793823242,34.91666793823242,47154600,AMZN,26.723124,53.72916793823242,-8.193544387817383,0.0
1998-12-02,34.48958206176758,34.58333206176758,32.92708206176758,33.25,33.25,29649000,AMZN,31.606556,54.16666793823242,-1.6434440612792969,0.0
1998-12-08,31.60416603088379,34.3125,31.41666603088379,34.01041793823242,34.01041793823242,25549800,AMZN,41.33375,53.54166793823242,7.323333740234375,0.0
1998-12-10,36.27083206176758,37.33333206176758,34.9375,35.52083206176758,35.52083206176758,30361800,AMZN,40.409485,59.15624999999999,4.888652801513672,0.0
1998-12-11,35.01041793823242,37.33333206176758,35.0,37.16666793823242,37.16666793823242,25467600,AMZN,41.38333,62.25,4.216663360595703,0.0
1998-12-17,44.0,48.58333206176758,43.42708206176758,46.125,46.125,67635000,AMZN,40.97235,92.3125,-5.15264892578125,0.0
1999-01-05,54.78125,64.875,53.25,62.25,62.25,62873200,AMZN,65.44209,62.81249999999999,3.1920928955078125,0.0
1999-01-22,49.75,62.9375,49.375,61.5,61.5,43765800,AMZN,72.44512,52.25,0.0,-10.945121765136719
1999-01-25,60.75,61.6875,55.0,56.1875,56.1875,27323800,AMZN,75.5954,49.3125,0.0,-19.40789794921875
1999-01-28,63.21875,64.375,60.125,61.4375,61.4375,23750600,AMZN,67.385605,50.9375,0.0,-5.9481048583984375
1999-01-29,60.8125,60.8125,57.5,58.46875,58.46875,16396000,AMZN,60.871464,53.25,0.0,-2.4027137756347656
1999-02-02,58.1875,58.21875,54.25,55.125,55.125,13048600,AMZN,63.727013,55.46875,8.602012634277344,0.0
1999-02-08,57.1875,57.5625,52.875,54.5625,54.5625,12598200,AMZN,60.047535,60.65625,5.485034942626953,0.0
1999-02-10,49.125,51.6875,47.5,48.71875,48.71875,13205000,AMZN,58.33111,60.0625,9.612358093261719,0.0
1999-02-12,54.0,54.9375,51.8125,52.25,52.25,7765400,AMZN,63.12835,61.09375,10.878349304199219,0.0
1999-02-23,55.0625,58.5,54.75,57.59375,57.59375,21139200,AMZN,57.17255,66.90625,-0.4211997985839844,0.0
1999-02-26,63.375,65.0,60.5,64.0625,64.0625,25365400,AMZN,57.259003,67.53125,-6.803497314453125,0.0
1999-03-10,68.375,69.46875,67.0,68.5625,68.5625,14117600,AMZN,74.15287,86.09375,5.590370178222656,0.0
1999-03-18,66.4375,70.0,66.1875,69.21875,69.21875,12300200,AMZN,74.46314,91.4375,5.244392395019531,0.0
1999-03-19,70.9375,71.53125,67.5,67.53125,67.53125,10725200,AMZN,78.8691,92.21875,11.337852478027344,0.0
1999-03-29,75.0,75.75,74.0,74.8125,74.8125,18888000,AMZN,74.174934,86.0,-0.6375656127929688,0.0
1999-04-09,89.0625,93.0,87.875,91.4375,91.4375,6839000,AMZN,96.49319,86.03125,0.0,-5.055686950683594
1999-04-20,78.65625,87.15625,76.75,86.0,86.0,20005000,AMZN,80.2913,74.1875,0.0,5.708702087402344
1999-04-26,104.5,107.9375,102.0,103.59375,103.59375,13985000,AMZN,102.607056,68.8125,0.0,0.9866943359375
1999-05-05,71.9375,74.125,66.9375,73.25,73.25,27709800,AMZN,76.73265,60.46875000000001,0.0,-3.4826507568359375
1999-05-14,66.5625,67.375,64.90625,66.1875,66.1875,11266800,AMZN,69.23714,58.6875,0.0,-3.0496368408203125
1999-05-18,68.21875,68.75,65.46875,66.3125,66.3125,12407800,AMZN,74.63357,57.0,0.0,-8.321067810058594
1999-05-21,65.375,66.0,62.875,64.28125,64.28125,8005600,AMZN,67.598564,46.0,0.0,-3.3173141479492188
1999-05-26,56.59375,60.9375,52.25,60.46875,60.46875,21158600,AMZN,63.196285,56.46875,0.0,-2.7275352478027344
1999-05-27,59.8125,60.28125,57.0,57.28125,57.28125,13573400,AMZN,64.80401,55.65624999999999,0.0,-7.522758483886719
1999-06-02,52.375,57.5,48.5625,56.0625,56.0625,36906400,AMZN,51.623318,58.87500000000001,-4.439182281494141,0.0
1999-06-04,52.8125,55.0,50.8125,54.21875,54.21875,19491800,AMZN,54.16262,55.09375,-0.05612945556640625,0.0
1999-06-08,60.0,60.6875,55.1875,55.78125,55.78125,13844400,AMZN,57.26134,58.03125000000001,1.4800910949707031,0.0
1999-06-11,57.5625,58.5,52.375,52.90625,52.90625,13886600,AMZN,54.941525,62.03125,2.0352745056152344,0.0
1999-06-16,50.65625,56.5,50.5,55.84375,55.84375,21707200,AMZN,61.69976,62.6875,5.856010437011719,0.0
1999-07-15,67.5,70.75,66.6875,69.78125,69.78125,22763000,AMZN,72.86904,48.625,0.0,-3.0877914428710938
1999-07-22,58.21875,58.5625,52.375,53.40625,53.40625,57547200,AMZN,55.93475,45.875,0.0,-2.5284996032714844
1999-07-28,50.9921875,53.0625,49.8125,52.875,52.875,25783600,AMZN,49.96299,56.5625,-2.9120101928710938,0.0
1999-08-02,49.1875,51.0625,46.96875,47.0,47.0,16967800,AMZN,49.390656,59.1875,2.390655517578125,0.0
1999-08-05,43.78125,49.0,41.0,48.625,48.625,37517000,AMZN,47.260174,64.28125,-1.3648262023925781,0.0
1999-08-10,42.6875,46.09375,41.0,45.5,45.5,23195000,AMZN,44.17081,62.1875,-1.3291893005371094,0.0
1999-08-11,46.1875,47.625,42.59375,45.46875,45.46875,25655000,AMZN,46.736126,59.53125,1.2673759460449219,0.0
1999-08-12,45.5,47.875,44.6875,45.875,45.875,13140800,AMZN,48.65512,60.0625,2.780120849609375,0.0
1999-08-23,57.96875,60.25,57.875,59.1875,59.1875,19206000,AMZN,62.255867,66.0,3.0683670043945312,0.0
1999-08-24,58.0,62.75,57.96875,60.03125,60.03125,25010000,AMZN,60.525394,65.5625,0.4941444396972656,0.0
1999-08-30,63.78125,65.0,58.9375,59.625,59.625,18494400,AMZN,60.264755,62.25,0.6397552490234375,0.0
1999-09-10,65.9375,68.0,64.875,66.5,66.5,12420900,AMZN,74.799736,77.25,8.299736022949219,0.0
1999-09-22,62.875,66.5,60.6875,66.0,66.0,10037500,AMZN,72.06365,79.9375,6.063652038574219,0.0
1999-09-29,66.5,85.0,65.75,80.75,80.75,79374400,AMZN,75.57388,80.5,0.0,5.176116943359375
1999-10-01,77.0,79.25,76.65625,77.25,77.25,10430300,AMZN,70.913956,78.625,-6.3360443115234375,0.0
1999-10-04,79.4375,79.75,75.75,77.0625,77.0625,9757400,AMZN,72.789,82.75,-4.27349853515625,0.0
1999-10-05,77.125,79.75,74.75,78.4375,78.4375,16420100,AMZN,72.25099,81.25,-6.1865081787109375,0.0
1999-10-13,82.5,85.0,79.5625,79.9375,79.9375,11561800,AMZN,83.684044,65.8125,0.0,-3.7465438842773438
1999-10-15,75.875,77.0625,73.9375,75.0625,75.0625,12186900,AMZN,84.34967,64.9375,0.0,-9.28717041015625
1999-10-19,77.625,78.25,75.625,76.625,76.625,7780000,AMZN,91.50058,70.8125,0.0,-14.875579833984375
1999-10-20,78.3125,80.625,76.34375,80.5,80.5,7735500,AMZN,93.13595,72.0,0.0,-12.635948181152344
1999-10-29,72.75,72.8125,69.25,70.625,70.625,9688800,AMZN,77.619965,77.9375,6.994964599609375,0.0
1999-11-12,73.75,75.0,70.8125,74.9375,74.9375,10319600,AMZN,74.18222,87.75,-0.755279541015625,0.0
1999-11-19,77.875,78.125,76.0625,77.9375,77.9375,5760600,AMZN,81.55608,102.5,3.6185836791992188,0.0
1999-11-29,95.5,96.875,90.125,90.4375,90.4375,18053700,AMZN,92.5471,97.0,2.1095962524414062,0.0
1999-12-13,106.625,106.625,101.5,102.5,102.5,8653700,AMZN,100.55718,81.9375,0.0,1.9428176879882812
1999-12-23,98.0,99.0,89.0625,90.0,90.0,12914600,AMZN,98.29017,64.25,0.0,-8.290168762207031
2000-01-13,64.9375,67.1875,63.125,65.9375,65.9375,10448100,AMZN,70.71628,78.5625,4.778778076171875,0.0
2000-01-14,66.75,68.625,64.0,64.25,64.25,6853600,AMZN,71.49613,75.0,7.246131896972656,0.0
2000-01-21,64.625,64.625,60.0,62.0625,62.0625,11461900,AMZN,64.0179,76.1875,1.9553985595703125,0.0
2000-02-23,64.875,71.75,64.6875,70.4375,70.4375,8441200,AMZN,81.58078,63.75,0.0,-11.143280029296875
2000-02-24,70.5625,71.375,65.625,68.4375,68.4375,5869300,AMZN,79.80252,66.25,0.0,-11.365020751953125
2000-03-17,66.0625,66.375,64.5,64.8125,64.8125,5298500,AMZN,68.92471,67.5625,4.112213134765625,0.0
2000-03-24,74.625,75.25,71.3125,72.6875,72.6875,9746000,AMZN,73.077576,46.875,0.0,-0.39007568359375
2000-03-31,66.75,67.125,63.0,67.0,67.0,5115500,AMZN,74.48473,49.8125,0.0,-7.484733581542969
2000-04-03,65.4375,65.6875,62.0,63.5625,63.5625,4865400,AMZN,70.4482,52.4375,0.0,-6.8856964111328125
2000-04-06,63.4375,65.5,61.875,64.25,64.25,6032700,AMZN,73.292854,55.1875,0.0,-9.042854309082031
2000-04-26,53.3125,57.4375,52.453125,53.5,53.5,12006400,AMZN,59.37928,61.00000000000001,5.879280090332031,0.0
2000-04-27,49.3125,55.25,48.5,52.875,52.875,11266000,AMZN,48.605675,55.37500000000001,-4.269325256347656,0.0
2000-05-01,56.0,60.3125,55.25,59.9375,59.9375,8578500,AMZN,62.845245,51.875,0.0,-2.907745361328125
2000-05-08,56.8125,59.25,55.4375,56.015625,56.015625,3950000,AMZN,61.335335,51.75,0.0,-5.319709777832031
2000-05-19,54.625,55.75,52.25,52.625,52.625,4610900,AMZN,52.924397,48.4375,0.0,-0.2993965148925781
2000-05-30,47.3125,51.875,47.3125,51.75,51.75,5613200,AMZN,56.34394,46.125,0.0,-4.593940734863281
2000-06-07,51.875,52.1875,50.125,51.8125,51.8125,3841200,AMZN,50.783447,37.875,0.0,1.029052734375
2000-06-12,52.1875,52.1875,47.0,48.4375,48.4375,3986000,AMZN,50.32397,37.0,0.0,-1.8864707946777344
2000-06-15,47.0,47.9375,45.3125,46.3125,46.3125,3554700,AMZN,52.82969,36.125,0.0,-6.517189025878906
2000-07-06,36.875,37.375,34.75,36.0625,36.0625,6767100,AMZN,36.536457,31.375000000000004,0.0,-0.4739570617675781
2000-07-11,35.1875,35.25,32.625,33.125,33.125,9896500,AMZN,36.266663,30.25,0.0,-3.14166259765625
2000-07-19,41.5,41.5625,39.0,40.875,40.875,4743700,AMZN,38.997887,30.874999999999996,0.0,1.8771133422851562
2000-07-20,40.9375,43.375,39.5,40.3125,40.3125,6945700,AMZN,42.551777,30.4375,0.0,-2.239276885986328
2000-07-25,36.75,38.75,33.25,37.625,37.625,27752500,AMZN,35.213627,37.5625,0.0,2.4113731384277344
2000-08-17,38.0,39.0625,36.875,38.25,38.25,4974100,AMZN,37.9975,42.9375,-0.2524986267089844,0.0
2000-08-22,38.125,38.1875,36.0625,36.5,36.5,3508200,AMZN,38.591377,42.4375,2.0913772583007812,0.0
2000-08-31,43.125,43.1875,41.4375,41.5,41.5,4616300,AMZN,44.22591,41.4375,0.0,-2.725910186767578
2000-09-21,37.4375,40.5,37.25,40.0625,40.0625,7425600,AMZN,43.78708,25.125,0.0,-3.724578857421875
2000-09-29,39.0,41.25,37.625,38.4375,38.4375,6517100,AMZN,44.068474,30.8125,0.0,-5.630973815917969
2000-10-13,24.25,28.875,23.5,28.4375,28.4375,7633400,AMZN,28.556433,37.5625,0.11893272399902344,0.0
2000-11-08,36.0,37.0,33.25,33.875,33.875,5835300,AMZN,39.81124,24.6875,0.0,-5.936241149902344
2000-11-24,26.421875,29.125,26.0625,28.9375,28.9375,7639300,AMZN,32.823265,22.875,0.0,-3.8857650756835938
2000-12-06,24.6875,26.0,23.625,23.625,23.625,8825800,AMZN,22.952305,17.375,0.0,0.6726951599121094
2000-12-07,23.0625,23.4375,20.125,21.375,21.375,10647500,AMZN,19.707344,15.5625,0.0,1.6676559448242188
2000-12-15,22.25,24.25,22.0,22.875,22.875,8713700,AMZN,23.666822,16.375,0.0,-0.7918224334716797
2001-01-16,18.3125,18.375,17.25,18.0625,18.0625,6017000,AMZN,18.262423,15.8125,0.0,-0.1999225616455078
2001-01-18,18.375,19.5,17.9375,19.5,19.5,4115800,AMZN,19.746586,14.375000000000002,0.0,-0.24658584594726562
2001-02-12,14.125,15.0,13.703125,14.5,14.5,5295300,AMZN,16.05451,11.875,0.0,-1.5545101165771484
2001-02-14,14.125,14.75,13.5,14.4375,14.4375,8123400,AMZN,16.44608,11.6875,0.0,-2.0085792541503906
2001-02-15,13.5,14.625,13.5,14.5,14.5,16384500,AMZN,14.0035095,12.25,0.0,0.496490478515625
2001-02-23,11.875,12.0625,11.0625,11.8125,11.8125,5149900,AMZN,14.441368,11.0,0.0,-2.6288681030273438
2001-03-01,9.875,10.6875,9.59375,10.4375,10.4375,10996700,AMZN,10.1081295,10.1875,0.0,0.32937049865722656
2001-03-05,12.375,13.0625,11.5,12.625,12.625,23500700,AMZN,12.760002,10.9399995803833,0.0,-0.13500213623046875
2001-03-06,13.078125,14.0,11.25,11.875,11.875,23191500,AMZN,8.601558,11.640000343322754,0.0,3.273442268371582
2001-03-08,11.9375,12.0,11.625,11.6875,11.6875,4957600,AMZN,10.514847,10.0,0.0,1.1726531982421875
2001-03-09,11.4375,12.5,11.375,12.25,12.25,8856700,AMZN,11.322023,10.229999542236328,0.0,0.9279766082763672
2001-03-29,10.569999694824219,11.029999732971191,10.0,10.0,10.0,4638400,AMZN,12.470218,15.779999732971191,2.470217704772949,0.0
2001-03-30,10.119999885559082,10.84000015258789,9.90999984741211,10.229999542236328,10.229999542236328,3558400,AMZN,13.164826,16.200000762939453,2.9348268508911133,0.0
2001-04-05,9.020000457763672,9.300000190734863,8.720000267028809,9.119999885559082,9.119999885559082,5424200,AMZN,12.184064,15.27000045776367,3.0640640258789062,0.0
2001-04-12,13.050000190734863,15.010000228881836,13.0,14.670000076293945,14.670000076293945,11530000,AMZN,10.488072,17.559999465942383,-4.181927680969238,0.0
2001-04-17,13.8100004196167,14.869999885559082,13.75,14.739999771118164,14.739999771118164,5073500,AMZN,11.825318,16.18000030517578,-2.9146814346313477,0.0
2001-04-18,15.65999984741211,18.15999984741211,15.550000190734863,16.540000915527344,16.540000915527344,19555000,AMZN,14.384505,15.010000228881834,0.0,2.1554956436157227
2001-05-09,15.550000190734863,15.65999984741211,15.0,15.010000228881836,15.010000228881836,4671000,AMZN,17.548141,16.690000534057617,2.5381412506103516,0.0
2001-05-14,14.529999732971191,14.529999732971191,13.15999984741211,13.329999923706055,13.329999923706055,6194200,AMZN,17.026121,16.440000534057617,3.6961212158203125,0.0
2001-05-25,16.649999618530273,17.530000686645508,16.3700008392334,17.09000015258789,17.09000015258789,6928700,AMZN,18.058222,11.829999923706055,0.0,-0.9682216644287109
2001-05-31,15.84000015258789,17.200000762939453,15.75,16.690000534057617,16.690000534057617,9632000,AMZN,15.865986,13.079999923706055,0.0,0.8240146636962891
2001-06-15,13.010000228881836,13.460000038146973,12.300000190734863,12.489999771118164,12.489999771118164,7671600,AMZN,14.612114,15.8100004196167,2.1221141815185547,0.0
2001-06-21,12.680000305175781,13.199999809265137,12.59000015258789,13.079999923706055,13.079999923706055,9777400,AMZN,14.08962,16.979999542236328,1.0096197128295898,0.0
2001-06-22,13.130000114440918,13.270000457763672,12.380000114440918,12.399999618530273,12.399999618530273,6316700,AMZN,13.727824,16.010000228881836,1.327824592590332,0.0
